,site1,site2,value
256,"('ธนบุรี', 'กรุงเทพมหานคร')","('ราษฎร์บูรณะ', 'กรุงเทพมหานคร')",1
257,"('ธนบุรี', 'กรุงเทพมหานคร')","('บางพลัด', 'กรุงเทพมหานคร')",1
258,"('ธนบุรี', 'กรุงเทพมหานคร')","('สาทร', 'กรุงเทพมหานคร')",1
259,"('ธนบุรี', 'กรุงเทพมหานคร')","('บางคอแหลม', 'กรุงเทพมหานคร')",1
260,"('ธนบุรี', 'กรุงเทพมหานคร')","('จอมทอง', 'กรุงเทพมหานคร')",1
261,"('ธนบุรี', 'กรุงเทพมหานคร')","('บางบอน', 'กรุงเทพมหานคร')",1
262,"('ธนบุรี', 'กรุงเทพมหานคร')","('พระประแดง', 'สมุทรปราการ')",1
263,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('พระนคร', 'กรุงเทพมหานคร')",1
264,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('ดุสิต', 'กรุงเทพมหานคร')",1
265,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('ป้อมปราบศัตรูพ่าย', 'กรุงเทพมหานคร')",1
266,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('สัมพันธวงศ์', 'กรุงเทพมหานคร')",1
267,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('ธนบุรี', 'กรุงเทพมหานคร')",1
268,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('บางกอกใหญ่', 'กรุงเทพมหานคร')",1
269,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('คลองสาน', 'กรุงเทพมหานคร')",1
270,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('ตลิ่งชัน', 'กรุงเทพมหานคร')",1
271,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('บางกอกน้อย', 'กรุงเทพมหานคร')",1
272,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('ภาษีเจริญ', 'กรุงเทพมหานคร')",1
273,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('บางพลัด', 'กรุงเทพมหานคร')",1
274,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('สาทร', 'กรุงเทพมหานคร')",1
275,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('บางคอแหลม', 'กรุงเทพมหานคร')",1
276,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('จอมทอง', 'กรุงเทพมหานคร')",1
277,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('บางรัก', 'กรุงเทพมหานคร')",1
278,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('พญาไท', 'กรุงเทพมหานคร')",1
279,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('คลองเตย', 'กรุงเทพมหานคร')",1
280,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('บางกะปิ', 'กรุงเทพมหานคร')",1
281,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('ปทุมวัน', 'กรุงเทพมหานคร')",1
282,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('ห้วยขวาง', 'กรุงเทพมหานคร')",1
283,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('ดินแดง', 'กรุงเทพมหานคร')",1
284,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('บึงกุ่ม', 'กรุงเทพมหานคร')",1
285,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('สาทร', 'กรุงเทพมหานคร')",1
286,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('บางซื่อ', 'กรุงเทพมหานคร')",1
287,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('จตุจักร', 'กรุงเทพมหานคร')",1
288,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('สวนหลวง', 'กรุงเทพมหานคร')",1
289,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('ราชเทวี', 'กรุงเทพมหานคร')",1
290,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('ลาดพร้าว', 'กรุงเทพมหานคร')",1
291,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('วัฒนา', 'กรุงเทพมหานคร')",1
292,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('วังทองหลาง', 'กรุงเทพมหานคร')",1
293,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('เมืองนนทบุรี', 'นนทบุรี')",1
294,"('คลองสาน', 'กรุงเทพมหานคร')","('พระนคร', 'กรุงเทพมหานคร')",1
295,"('คลองสาน', 'กรุงเทพมหานคร')","('ดุสิต', 'กรุงเทพมหานคร')",1
296,"('คลองสาน', 'กรุงเทพมหานคร')","('บางรัก', 'กรุงเทพมหานคร')",1
297,"('คลองสาน', 'กรุงเทพมหานคร')","('ปทุมวัน', 'กรุงเทพมหานคร')",1
298,"('คลองสาน', 'กรุงเทพมหานคร')","('ป้อมปราบศัตรูพ่าย', 'กรุงเทพมหานคร')",1
299,"('คลองสาน', 'กรุงเทพมหานคร')","('สัมพันธวงศ์', 'กรุงเทพมหานคร')",1
300,"('คลองสาน', 'กรุงเทพมหานคร')","('ยานนาวา', 'กรุงเทพมหานคร')",1
301,"('คลองสาน', 'กรุงเทพมหานคร')","('ธนบุรี', 'กรุงเทพมหานคร')",1
302,"('คลองสาน', 'กรุงเทพมหานคร')","('บางกอกใหญ่', 'กรุงเทพมหานคร')",1
303,"('คลองสาน', 'กรุงเทพมหานคร')","('คลองสาน', 'กรุงเทพมหานคร')",1
304,"('คลองสาน', 'กรุงเทพมหานคร')","('บางกอกน้อย', 'กรุงเทพมหานคร')",1
